Timestamp[ms],PWM_motor,PWM_elevon,Rate_x[deg/s],Rate_y[deg/s],Rate_z[deg/s]
14115,0,1479,-88,-9,3
14123,0,1375,-207,-6,-5
14131,0,1299,-289,-43,-2
14140,0,1235,-413,-57,-3
14148,0,1183,-663,-55,-1
14160,0,1156,-786,-82,0
14168,0,1155,-771,-72,-12
14176,0,1180,-707,-56,5
14185,0,1224,-663,-90,10
14194,0,1294,-576,-6,2
14202,0,1379,-276,-29,-1
14211,0,1462,27,-12,2
14219,0,1559,155,2,0
14227,0,1642,252,15,2
14236,0,1715,413,14,3
14245,0,1783,474,89,2
14253,0,1828,647,55,-8
14261,0,1848,694,72,6
14269,0,1846,672,18,2
14279,0,1823,587,106,2
14287,0,1767,554,32,-2
14295,0,1704,591,54,-13
14304,0,1628,461,35,-2
14312,0,1533,247,43,-34
14321,0,1446,-22,-23,-2
14329,0,1353,-259,-16,-6
14338,0,1279,-438,-42,-10
14349,0,1213,-577,-66,-8
14357,0,1162,-714,-52,-18
14366,0,1150,-789,-80,4
14375,0,1161,-831,-43,0
14383,0,1199,-678,-70,-5
14391,0,1253,-589,-48,-4
14399,0,1322,-458,-23,-1
14409,0,1402,-140,-15,-6
14417,0,1510,59,-2,6
14425,0,1596,138,-4,-8
14433,0,1676,232,32,-6
14442,0,1746,415,22,3
14451,0,1805,471,89,-1
14459,0,1840,612,56,8
14468,0,1849,702,50,10
14476,0,1833,678,0,18
14484,0,1797,580,75,-13
14493,0,1742,557,-3,-11
14502,0,1662,599,81,12
14510,0,1569,453,34,4
14521,0,1481,135,9,-4
14529,0,1364,-95,-12,3
14538,0,1288,-289,-44,-7
14547,0,1218,-456,-36,-10
14555,0,1171,-587,-55,-1
14563,0,1151,-719,-42,-12
14572,0,1153,-800,-74,-5
14581,0,1182,-800,-63,-4
14589,0,1236,-739,-46,8
14598,0,1302,-667,-82,10
14606,0,1391,-572,-14,4
14614,0,1478,-243,-11,-6
14623,0,1566,39,-2,6
14632,0,1660,224,12,-8
14640,0,1741,385,14,3
14648,0,1797,507,25,-3
14656,0,1834,496,54,1
14666,0,1849,653,75,10
14674,0,1837,775,33,5
14682,0,1803,736,25,-4
14691,0,1749,605,80,-4
14702,0,1669,561,42,4
14711,0,1554,475,51,7
14719,0,1454,249,19,-15
14727,0,1368,-94,-15,10
14736,0,1290,-306,-23,4
14744,0,1219,-407,-38,-8
14753,0,1176,-569,-48,-4
14762,0,1151,-702,-27,-4
14770,0,1156,-807,-50,2
14778,0,1183,-816,-49,4
14786,0,1232,-700,-78,-3
14796,0,1297,-695,-28,-6
14804,0,1398,-568,2,8
14812,0,1486,-208,-4,-7
14820,0,1575,132,5,6
14829,0,1659,323,25,-4
14838,0,1741,412,28,0
14846,0,1803,496,15,6
14854,0,1838,566,72,-3
14863,0,1849,686,58,18
14871,0,1835,713,109,0
14883,0,1799,615,20,8
14891,0,1709,565,29,-3
14900,0,1631,621,54,-10
14908,0,1532,488,26,2
14916,0,1442,219,35,29
14925,0,1356,-61,-15,1
14934,0,1271,-309,-15,-9
14942,0,1204,-463,-34,-2
14950,0,1166,-575,-54,-2
14958,0,1150,-688,-56,-4
14968,0,1157,-805,-70,-11
14976,0,1198,-822,-50,1
14984,0,1254,-705,-46,1
14993,0,1326,-643,-72,-18
15001,0,1421,-555,-19,-15
15010,0,1511,-248,9,-2
15018,0,1611,66,-3,-2
15027,0,1693,253,6,-1
15035,0,1769,378,32,-6
15043,0,1817,476,16,-2
15052,0,1844,534,75,-1
15063,0,1847,712,30,18
15072,0,1810,707,35,1
15080,0,1750,634,39,5
15089,0,1679,582,55,5
15098,0,1584,575,31,5
15106,0,1482,420,12,3
15114,0,1392,110,41,-11
15122,0,1310,-168,-12,-6
15132,0,1240,-321,-32,-4
15140,0,1178,-444,-51,1
15148,0,1153,-623,-34,-13
15156,0,1152,-747,-77,-3
15165,0,1174,-792,-30,2
15174,0,1226,-757,-71,-17
15182,0,1301,-710,-82,1
15191,0,1383,-684,-13,2
15199,0,1484,-439,-15,-2
15207,0,1575,-22,2,8
15216,0,1662,265,-4,0
15225,0,1745,352,9,-8
15233,0,1807,435,16,-2
15244,0,1840,571,84,-13
15252,0,1847,717,12,-19
15261,0,1823,720,87,2
15270,0,1769,630,71,6
15278,0,1692,583,86,24
15286,0,1609,585,73,-4
15295,0,1519,500,21,11
15304,0,1415,234,11,-7
15312,0,1319,-99,-9,0
15320,0,1247,-305,-17,7
15329,0,1192,-408,-22,-22
15337,0,1157,-575,-51,-16
15346,0,1150,-702,-44,-5
15355,0,1172,-802,-51,-3
15363,0,1223,-792,-74,12
15371,0,1289,-703,-80,20
15379,0,1370,-647,-29,-5
15389,0,1460,-472,2,-1
15397,0,1576,-149,19,7
15405,0,1663,142,-10,-2
15416,0,1739,331,29,0
15424,0,1814,453,11,4
15434,0,1844,519,40,-14
15442,0,1846,664,33,2
15450,0,1820,721,50,43
15459,0,1771,666,42,24
15467,0,1693,586,93,-11
15476,0,1609,562,20,9
15484,0,1506,523,45,6
15493,0,1413,320,-5,35
15501,0,1316,26,-1,-1
15509,0,1244,-204,3,-8
15518,0,1190,-379,-10,-7
15527,0,1155,-510,-50,-1
15535,0,1152,-662,-52,-1
15543,0,1176,-795,-35,1
15552,0,1222,-776,-66,-6
15561,0,1299,-725,-57,-14
15569,0,1393,-725,-62,6
15577,0,1486,-652,-33,-15
15586,0,1579,-333,6,-8
15597,0,1677,171,6,0
15606,0,1775,330,10,-6
15614,0,1827,419,21,-3
15623,0,1848,475,14,-3
15631,0,1842,603,106,4
15639,0,1810,700,21,-5
15648,0,1755,744,45,3
15657,0,1672,616,73,-2
15665,0,1573,566,36,7
15673,0,1479,602,41,25
15681,0,1386,444,25,36
15691,0,1301,31,5,-8
15699,0,1217,-244,9,-8
15707,0,1172,-325,-40,-11
15716,0,1151,-464,-71,0
15724,0,1158,-669,-32,-16
15733,0,1191,-807,-63,-12
15741,0,1255,-787,-83,1
15750,0,1331,-703,-55,-6
15758,0,1431,-677,-53,12
15766,0,1526,-607,-11,-20
15778,0,1619,-102,-20,-1
15787,0,1740,204,18,4
15795,0,1806,333,2,-7
15803,0,1840,422,35,-1
15811,0,1849,462,24,-9
15821,0,1833,625,85,-6
15829,0,1777,709,41,-12
15837,0,1709,697,80,-17
15845,0,1626,579,93,5
15854,0,1533,563,29,-3
15863,0,1426,543,55,3
15871,0,1325,273,-12,2
15879,0,1250,-95,9,-8
15888,0,1192,-307,4,-2
15896,0,1156,-370,-70,-8
15905,0,1151,-553,-49,0
15914,0,1176,-704,-44,-6
15922,0,1232,-780,-25,-6
15930,0,1303,-752,-57,8
15938,0,1390,-704,-61,5
15948,0,1484,-673,-45,-3
15959,0,1603,-329,4,2
15967,0,1719,88,0,-4
15975,0,1785,301,16,3
15984,0,1830,370,19,2
15993,0,1849,443,20,-2
16001,0,1836,551,63,-9
16009,0,1796,685,42,4
16018,0,1734,699,46,-10
16027,0,1644,606,48,-2
16035,0,1539,564,72,-7
16043,0,1442,572,71,17
16052,0,1350,488,-3,32
16060,0,1260,112,16,3
16068,0,1199,-218,11,-13
16077,0,1162,-331,-22,-6
16086,0,1150,-428,-72,5
16094,0,1172,-651,-18,6
16102,0,1219,-755,-63,4
16112,0,1287,-803,-40,-5
16120,0,1394,-722,-36,-20
16128,0,1490,-658,-60,5
16139,0,1587,-452,-30,-8
16147,0,1707,-79,-8,-20
16157,0,1777,247,-1,3
16165,0,1833,362,18,-3
16173,0,1849,415,13,4
16181,0,1839,464,82,3
16190,0,1802,654,31,10
16199,0,1732,734,87,10
16207,0,1640,589,55,5
16216,0,1546,573,66,-6
16224,0,1436,567,42,-11
16232,0,1343,466,47,16
16241,0,1263,120,9,17
16250,0,1194,-216,2,-12
16258,0,1156,-333,-39,-3
16266,0,1151,-445,-53,-7
16274,0,1173,-623,-47,-5
16284,0,1220,-754,-62,6
16292,0,1310,-771,-52,-3
16300,0,1399,-725,-53,-5
16309,0,1496,-670,-59,13
16320,0,1605,-505,-8,-20
16329,0,1723,-101,2,3
16337,0,1796,237,3,-2
16345,0,1836,378,11,4
16354,0,1849,435,24,1
16362,0,1832,474,61,-5
16371,0,1788,663,22,21
16380,0,1711,709,74,15
16388,0,1613,631,36,3
16396,0,1516,593,73,17
16404,0,1418,541,10,4
16414,0,1326,484,20,4
16422,0,1231,128,15,-15
16430,0,1179,-218,4,-12
16438,0,1152,-380,-42,-7
16447,0,1154,-474,-39,-4
16456,0,1188,-610,-56,-3
16464,0,1254,-729,-77,10
16473,0,1333,-772,-61,0
16481,0,1439,-680,-86,10
16489,0,1538,-655,-47,-12
16501,0,1634,-409,8,19
16509,0,1756,-24,-1,-7
16518,0,1812,262,-3,2
16526,0,1846,367,19,-2
16534,0,1846,413,16,5
16544,0,1818,520,96,-15
16552,0,1748,663,48,9
16560,0,1668,726,55,-14
16568,0,1575,624,27,25
16577,0,1475,548,92,-17
16586,0,1366,530,34,12
16594,0,1270,338,2,7
16602,0,1205,-45,-22,6
16611,0,1164,-325,9,-18
16619,0,1150,-466,-40,-11
16628,0,1168,-520,-32,-5
16637,0,1220,-685,-58,2
16645,0,1302,-761,-26,-1
16653,0,1392,-704,-67,9
16661,0,1490,-665,-52,0
16673,0,1590,-427,-3,-2
16682,0,1723,-48,21,-7
16690,0,1797,253,5,1
16698,0,1837,369,21,0
16706,0,1849,389,-2,5
16716,0,1833,527,77,-17
16724,0,1774,693,12,23
16732,0,1700,696,43,6
16740,0,1610,528,51,-30
16749,0,1511,546,67,-18
16758,0,1399,575,51,1
16766,0,1297,389,-9,-32
16775,0,1224,57,7,3
16783,0,1169,-267,2,-14
16791,0,1150,-378,-25,-5
16800,0,1159,-484,-78,1
16809,0,1204,-639,-82,-4
16817,0,1280,-739,-55,-13
16825,0,1367,-759,-67,-6
16833,0,1465,-675,-67,-7
16843,0,1566,-555,-22,-1
16854,0,1684,-248,0,11
16862,0,1785,113,8,-2
16870,0,1831,321,7,0
16878,0,1849,386,17,-1
16888,0,1838,486,57,-7
16896,0,1784,651,26,-1
16904,0,1714,688,78,4
16913,0,1625,583,47,9
16921,0,1513,572,61,-8
16930,0,1412,543,22,18
16938,0,1307,401,20,-25
16947,0,1231,83,-6,14
16955,0,1173,-258,4,1
16963,0,1151,-384,-51,1
16972,0,1158,-493,-29,-2
16981,0,1200,-611,-58,-1
16989,0,1275,-752,-23,3
16997,0,1362,-728,-68,-4
17006,0,1461,-710,-87,7
17015,0,1576,-723,-33,14
17023,0,1682,-529,10,-12
17034,0,1761,-5,-9,11
17042,0,1831,221,-17,-1
17052,0,1849,336,11,7
17060,0,1830,450,34,0
17068,0,1782,493,40,-6
17076,0,1710,620,95,-6
17085,0,1620,721,3,2
17094,0,1506,698,46,12
17102,0,1392,593,35,14
17110,0,1300,427,18,8
17119,0,1225,156,1,-11
17127,0,1169,-173,3,0
17136,0,1150,-375,-15,-10
17144,0,1164,-473,-41,-4
17153,0,1208,-614,-50,-4
17161,0,1287,-683,-39,-3
17169,0,1378,-656,-74,9
17179,0,1479,-695,-66,2
17187,0,1607,-630,-37,-4
17195,0,1699,-262,-17,-9
17203,0,1774,112,3,2
17214,0,1826,300,19,-5
17224,0,1849,387,8,2
17232,0,1821,449,29,-6
17240,0,1766,628,51,26
17248,0,1688,700,63,15
17257,0,1593,622,25,-1
17266,0,1477,540,105,3
17274,0,1364,551,36,5
17282,0,1275,461,40,6
17291,0,1206,110,6,-11
17299,0,1160,-225,9,-3
17308,0,1150,-396,-47,-1
17317,0,1176,-491,-24,-17
17325,0,1238,-609,-48,-7
17333,0,1318,-721,-35,-6
17341,0,1415,-710,-55,-7
17351,0,1518,-681,-75,8
17359,0,1645,-613,-42,-7
17367,0,1732,-339,-16,8
17376,0,1799,48,7,-8
17384,0,1842,272,-9,-5
17396,0,1848,381,7,0
17404,0,1799,406,65,-18
17412,0,1733,644,27,21
17421,0,1645,722,44,12
17429,0,1532,614,61,0
17438,0,1427,542,77,-9
17446,0,1318,488,29,11
17455,0,1237,418,-19,-49
17463,0,1175,72,-13,-9
17471,0,1151,-270,-6,-4
17481,0,1158,-435,-46,8
17489,0,1209,-493,-31,-9
17497,0,1280,-621,-67,5
17505,0,1371,-734,-37,-7
17514,0,1474,-705,-89,-3
17523,0,1592,-650,-53,-2
17531,0,1699,-539,-27,1
17540,0,1775,-184,-7,-6
17548,0,1831,152,-6,3
17556,0,1849,320,14,0
17565,0,1836,361,5,2
17576,0,1784,532,101,-2
17585,0,1677,699,33,8
17593,0,1566,661,65,14
17601,0,1460,537,68,-11
17610,0,1358,568,38,3
17619,0,1259,476,35,10
17627,0,1188,197,-5,-7
17635,0,1155,-161,-13,-2
17644,0,1153,-390,-4,-14
17653,0,1188,-454,-47,1
17661,0,1260,-549,-62,4
17669,0,1348,-699,-43,-10
17678,0,1449,-717,-23,-2
17686,0,1569,-660,-81,-3
17695,0,1668,-636,-33,-15
17704,0,1762,-359,10,-9
17712,0,1824,12,0,1
17720,0,1848,254,-9,3
17728,0,1840,344,20,0
17738,0,1801,382,-10,-1
17746,0,1713,531,66,2
17757,0,1619,705,77,9
17765,0,1475,604,60,-11
17773,0,1371,520,29,1
17783,0,1279,387,36,-12
17791,0,1193,168,1,4
17799,0,1156,-174,12,2
17807,0,1152,-366,-26,-4
17816,0,1179,-471,-37,2
17825,0,1246,-590,-52,-5
17833,0,1342,-649,-26,1
17842,0,1444,-649,-69,-5
17850,0,1565,-693,-32,2
17858,0,1666,-573,-28,2
17867,0,1751,-210,4,5
17876,0,1819,137,0,-4
17884,0,1848,257,-9,-12
17892,0,1840,345,21,-1
17901,0,1800,408,15,7
17910,0,1721,587,66,-33
17918,0,1615,668,16,-5
17926,0,1509,656,92,7
17937,0,1403,540,76,-3
17947,0,1273,489,31,10
17955,0,1189,312,27,-42
17963,0,1155,-2,-5,-3
17971,0,1153,-305,10,-5
17980,0,1184,-429,-23,-2
17988,0,1255,-486,-59,-2
17997,0,1343,-620,-39,2
18006,0,1459,-693,-48,-1
18014,0,1580,-640,-83,1
18022,0,1680,-621,-13,-5
18030,0,1763,-388,-18,-17
18040,0,1821,-41,8,-7
18048,0,1849,216,-9,1
18056,0,1835,294,33,-9
18064,0,1788,424,42,-8
18073,0,1713,603,32,5
18082,0,1605,639,31,-20
18090,0,1485,578,54,-14
18099,0,1378,502,96,4
18107,0,1273,504,35,16
18119,0,1202,232,5,13
18127,0,1151,-101,-11,0
18135,0,1158,-315,-1,-10
18144,0,1199,-398,-18,-5
18152,0,1279,-538,-54,10
18161,0,1373,-676,-27,10
18170,0,1493,-666,-50,1
18178,0,1614,-652,-58,2
18186,0,1710,-583,-57,4
18194,0,1786,-299,-5,-13
18204,0,1834,62,9,-2
18212,0,1848,282,16,-3
18220,0,1821,354,4,-3
18228,0,1762,388,49,-6
18237,0,1678,606,24,15
18246,0,1563,682,65,-31
18254,0,1440,567,23,3
18262,0,1337,493,59,4
18271,0,1249,394,21,5
18279,0,1180,134,6,0
18288,0,1151,-179,5,-10
18299,0,1160,-381,-29,0
18308,0,1228,-498,-52,-5
18316,0,1322,-607,-40,-1
18324,0,1424,-622,-39,4
18333,0,1534,-662,-64,3
18342,0,1652,-613,-19,-11
18350,0,1752,-337,-10,-2
18358,0,1815,44,-10,5
18366,0,1846,219,-3,-2
18376,0,1844,295,13,-9
18384,0,1792,353,-8,3
18392,0,1718,557,54,3
18401,0,1622,661,17,5
18409,0,1500,611,81,-2
18418,0,1391,533,43,-1
18426,0,1282,512,57,9
18435,0,1207,378,-3,54
18443,0,1158,90,21,4
18451,0,1151,-230,2,-10
18460,0,1178,-361,2,-10
18469,0,1247,-441,-54,3
18480,0,1348,-636,-41,-1
18488,0,1496,-653,-64,5
18496,0,1606,-620,-94,4
18506,0,1705,-619,-26,-4
18514,0,1799,-331,-12,-8
18522,0,1840,2,6,-1
18530,0,1848,255,-3,-3
18539,0,1821,352,-1,-4
18548,0,1751,337,24,-3
18556,0,1650,554,63,16
18564,0,1543,672,36,-4
18573,0,1432,620,52,-14
18581,0,1315,489,53,3
18590,0,1231,399,25,36
18599,0,1169,162,-5,2
18607,0,1150,-162,-4,-11
18615,0,1170,-350,-25,-9
18623,0,1224,-467,-22,-7
18633,0,1306,-557,-50,10
18641,0,1435,-611,-25,-9
18649,0,1546,-649,-97,7
18660,0,1653,-609,-22,13
18669,0,1773,-274,-19,8
18678,0,1832,82,2,3
18686,0,1849,238,-2,-10
18694,0,1826,315,8,-7
18703,0,1769,342,26,-2
18711,0,1673,574,32,0
18720,0,1568,675,28,33
18728,0,1442,571,90,3
18737,0,1335,485,97,-7
18745,0,1236,467,27,6
18753,0,1177,250,14,25
18763,0,1150,-108,5,-3
18771,0,1168,-320,-24,-8
18779,0,1221,-401,-33,3
18787,0,1303,-527,-66,11
18796,0,1405,-648,-51,9
18805,0,1531,-645,-25,-8
18813,0,1653,-650,-62,1
18822,0,1745,-582,-30,10
18830,0,1818,-222,2,-1
18841,0,1848,190,-5,2
18850,0,1830,298,10,-10
18858,0,1766,347,-8,-2
18867,0,1680,461,85,-6
18875,0,1561,652,-5,2
18883,0,1448,674,53,-2
18892,0,1340,530,56,5
18901,0,1239,469,75,-3
18909,0,1173,343,1,19
18917,0,1150,22,1,0
18925,0,1163,-253,0,-6
18935,0,1212,-380,-24,2
18943,0,1315,-495,-29,2
18951,0,1420,-596,-31,-6
18960,0,1533,-613,-49,-5
18968,0,1656,-636,-45,-10
18977,0,1748,-553,-43,-12
18985,0,1820,-238,-3,-8
18994,0,1848,97,-5,0
19002,0,1836,265,5,6
19010,0,1787,306,-3,-2
19022,0,1708,507,67,2
19031,0,1551,637,38,9
19039,0,1423,593,62,1
19047,0,1317,512,65,0
19056,0,1231,513,19,-3
19065,0,1168,356,9,3
19073,0,1150,4,4,-10
19081,0,1173,-255,-4,4
19089,0,1231,-344,-9,-3
19099,0,1318,-475,-61,3
19107,0,1452,-635,-19,-11
19115,0,1567,-650,-65,-7
19123,0,1674,-637,-53,-1
19132,0,1763,-553,-27,-10
19140,0,1828,-306,-19,2
19149,0,1849,41,5,-4
19158,0,1828,237,-13,-1
19166,0,1763,292,11,-2
19174,0,1674,381,52,-22
19182,0,1566,615,13,10
19192,0,1452,640,29,2
19203,0,1317,504,49,17
19211,0,1204,444,60,6
19219,0,1159,282,-18,24
19229,0,1151,-66,17,-1
19237,0,1193,-289,-4,-6
19245,0,1265,-405,-35,5
19253,0,1362,-487,-53,-3
19262,0,1474,-599,-23,1
19271,0,1603,-595,-66,2
19279,0,1718,-614,-31,-6
19287,0,1795,-407,-10,0
19296,0,1840,-66,3,7
19304,0,1846,192,-4,0
19313,0,1812,274,14,-1
19322,0,1732,392,20,1
19330,0,1621,597,20,-5
19338,0,1507,622,24,8
19346,0,1393,545,39,1
19356,0,1290,514,48,-2
19364,0,1194,491,36,12
19372,0,1155,220,19,8
19383,0,1154,-208,8,0
19391,0,1213,-318,-11,-13
19401,0,1294,-426,-56,6
19409,0,1427,-594,-14,-5
19417,0,1543,-638,-47,-4
19425,0,1654,-614,-73,8
19434,0,1748,-588,-31,3
19443,0,1821,-370,-18,-5
19451,0,1849,-16,-12,1
19460,0,1833,228,0,5
19468,0,1771,301,10,2
19476,0,1684,368,57,9
19485,0,1576,588,4,19
19494,0,1445,633,42,-1
19502,0,1321,548,50,0
19510,0,1232,482,42,6
19518,0,1173,440,43,-1
19528,0,1150,134,6,-16
19536,0,1176,-192,2,-4
19544,0,1237,-350,-25,-18
19553,0,1328,-437,-39,-1
19564,0,1453,-596,-37,-2
19573,0,1613,-590,-41,-5
19581,0,1727,-592,-34,-9
19589,0,1802,-421,-18,-10
19598,0,1843,-94,-11,4
19606,0,1843,135,-2,-1
19615,0,1802,266,10,-8
19624,0,1716,437,13,4
19632,0,1599,568,24,15
19640,0,1482,553,51,9
19648,0,1367,532,23,0
19658,0,1268,509,64,8
19666,0,1181,419,10,-19
19674,0,1151,132,19,-13
19682,0,1161,-170,17,1
19691,0,1209,-303,-38,-3
19700,0,1302,-403,-39,3
19708,0,1423,-570,-49,0
19717,0,1541,-648,-32,-1
19725,0,1667,-628,-79,-3
19733,0,1760,-581,-27,-10
19745,0,1823,-295,-24,6
19753,0,1847,59,7,-3
19762,0,1814,258,1,-7
19770,0,1734,316,6,3
19778,0,1634,364,67,-20
19787,0,1519,590,-7,18
19796,0,1387,639,32,11
19804,0,1271,542,48,-23
19812,0,1196,456,61,-4
19821,0,1155,354,11,2
19830,0,1157,71,4,-11
19838,0,1208,-222,-5,-2
19846,0,1289,-359,-25,2
19855,0,1395,-474,-42,-2
19863,0,1527,-579,-48,3
19872,0,1642,-606,-48,3
19880,0,1752,-572,-49,-10
19889,0,1818,-437,-19,-4
19897,0,1849,-144,-20,1
19905,0,1834,114,1,-5
19915,0,1780,244,23,-10
19926,0,1667,485,22,10
19934,0,1510,584,19,12
19942,0,1392,557,66,-3
19950,0,1286,527,15,-2
19960,0,1205,434,39,-6
19968,0,1153,205,5,-6
19976,0,1156,-128,11,-7
19984,0,1199,-328,-28,-8
19993,0,1278,-422,-29,-5
20002,0,1396,-504,-47,2
20010,0,1530,-543,-31,2
20019,0,1645,-602,-66,12
20027,0,1754,-549,6,4
20035,0,1820,-238,-27,3
20044,0,1849,91,-7,-4
20053,0,1832,253,6,1
20061,0,1765,282,20,-7
20069,0,1673,447,51,7
20077,0,1560,650,-33,11
20087,0,1440,605,63,-7
20095,0,1301,511,36,-1
20106,0,1215,437,9,3
20114,0,1153,263,-17,0
20123,0,1156,-100,8,-8
20132,0,1208,-299,-19,1
20140,0,1303,-380,-36,-1
20148,0,1412,-535,-37,-7
20157,0,1532,-628,-15,-4
20166,0,1662,-640,-27,0
20174,0,1768,-614,-6,-12
20182,0,1828,-495,-18,0
20191,0,1849,-149,-6,-4
20199,0,1824,161,-10,2
20208,0,1760,277,16,-3
20216,0,1651,308,10,-3
20225,0,1535,452,52,13
20233,0,1400,646,-5,-5
20241,0,1292,662,45,0
20251,0,1208,498,17,-6
20259,0,1154,341,55,-22
20267,0,1156,137,-8,-5
20275,0,1200,-154,-11,-2
20286,0,1279,-425,-9,-3
20296,0,1430,-487,-43,4
20304,0,1581,-543,-51,3
20312,0,1692,-571,-31,10
20320,0,1780,-518,-4,-1
20329,0,1835,-299,-27,-4
20338,0,1848,22,-14,2
20346,0,1808,197,15,-3
20354,0,1732,322,5,-9
20363,0,1629,510,19,-7
20371,0,1494,537,45,3
20380,0,1375,549,69,-2
20389,0,1259,527,43,13
20397,0,1180,454,43,-7
20405,0,1150,225,-1,-10
20413,0,1163,-100,8,-7
20423,0,1217,-266,-20,0
20431,0,1332,-367,-38,-17
20439,0,1447,-516,-50,-9
20448,0,1569,-621,-22,5
20456,0,1696,-613,-55,10
20468,0,1784,-507,-32,-1
20476,0,1848,-253,-19,0
20484,0,1838,53,2,-1
20493,0,1787,220,11,-5
20501,0,1688,365,36,-10
20510,0,1575,536,25,-12
20518,0,1437,564,11,10
20527,0,1322,536,50,15
20535,0,1220,521,30,0
20543,0,1164,416,33,-2
20553,0,1150,177,-10,0
20561,0,1193,-144,15,4
20569,0,1270,-292,-35,-8
20577,0,1375,-400,-40,12
20586,0,1496,-529,-46,-1
20595,0,1632,-603,-36,-7
20603,0,1747,-591,-40,-1
20611,0,1817,-453,-8,-1
20620,0,1848,-206,-20,3
20628,0,1832,42,11,0
20640,0,1773,340,15,8
20648,0,1625,469,30,7
20656,0,1504,458,40,-16
20665,0,1382,523,46,3
20673,0,1263,541,17,16
20682,0,1188,419,54,-7
20691,0,1151,197,-4,-4
20699,0,1168,-114,7,-1
20707,0,1227,-298,1,-1
20715,0,1320,-388,-41,4
20725,0,1436,-509,-36,-7
